Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
KON_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KON_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
KON_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
KON_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
KUB;Kuba;Kuba;Kuba;;Kuba;;;;;;;;;
KUB_ADJ;Kuba;Kuba;Kuba;;;;;;;;;;;
KUB_conservative;Nyim's Faction;Faction Nyim;Nyim Fraktion;;;;;;;;;;;
KUB_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
KUB_reactionary;Aristocrat's faction;Faction des aristocrates;Aristokraten Fraktion;;;;;;;;;;;
KUB_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KUB_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
KUB_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
KUB_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
KZB;Kazembe;Kazembe;Kazembe;;Cazembe;;;;;;;;;
KZB_ADJ;Kazembe;Kazembe;Kazembe;;;;;;;;;;;
KZB_conservative;Mwata Faction;Faction Mwata;Mwata fraktion;;;;;;;;;;;
KZB_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
KZB_reactionary;Empire Faction;Faction d'empire;Reich Fraktion;;;;;;;;;;;
KZB_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KZB_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
KZB_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
KZB_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
LBA;Luba;Luba;Luba;;Luba;;;;;;;;;
LBA_ADJ;Luba;Luba;Luba;;;;;;;;;;;
LBA_conservative;Royal Faction;Faction royale;K�nigsfraktion;;;;;;;;;;;
LBA_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
LBA_reactionary;Empire Faction;Faction d'empire;Reich Fraktion;;;;;;;;;;;
LBA_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
LBA_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
LBA_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
LBA_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
LOA;Loango;Loango;Loango;;Loango;;;;;;;;;
LOA_ADJ;Loangoese;Loangoaise;Loangoische;;;;;;;;;;;
LOA_conservative;Ma Lw��gu's Faction;Faction Ma Lw��gu;Ma Lw��gu Fraktion;;;;;;;;;;;
LOA_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
LOA_reactionary;Traditions Faction;Faction des traditions;Traditionen Fraktion;;;;;;;;;;;
LOA_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
LOA_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
LOA_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
LOA_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
LUN;Lunda;Lunda;Lunda;;Lunda;;;;;;;;;
LUN_ADJ;Lunda;Lundas;Lunda;;;;;;;;;;;
LUN_conservative;Royal Faction;Faction royale;K�nigsfraktion;;;;;;;;;;;
LUN_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
LUN_reactionary;Empire Faction;Faction d'empire;Reich Fraktion;;;;;;;;;;;
LUN_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
LUN_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
LUN_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
LUN_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
MAJ;Majeerteen;Majeerteen;Majeerteen;;Majeerteen;;;;;;;;;
MAJ_ADJ;Majeerteen;Majeerteenien;Majeerteenisch;;;;;;;;;;;
MAJ_conservative;Sheikal Faction;Faction Sheikal;Scheichsfraktion;;Facci�n de jeques;;;;;;;;;
MAJ_liberal;The Liberal Faction;Faction lib�rale;Die liberale Fraktion;;La facci�n liberal;;;;;;;;;
MAJ_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facci�n nacionalista;;;;;;;;;
MAJ_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facci�n radical;;;;;;;;;
MAJ_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facci�n socialista;;;;;;;;;
MAJ_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facci�n comunista;;;;;;;;;
MAJ_fascist;The Islamic Faction;La faction islamique;Die islamische Fraktion;;La facci�n isl�mica;;;;;;;;;
MAS;Massina;Macina;Massina;;Massina;;;;;;;;;
MAS_ADJ;Massinan;Massinan;Massinan;;;;;;;;;;;
MAS_conservative;Royal Faction;Faction royale;K�nigsfraktion;;;;;;;;;;;
MAS_liberal;Liberal Faction;Faction lib�rale;Die liberale Fraktion;;;;;;;;;;;
MAS_reactionary;The Jihadis;Les djihadistes;Das Jihadis;;;;;;;;;;;
MAS_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
MAS_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
MAS_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
MAS_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
MAT;Matabele;Matabele;Matabele;;Matabele;;;;;;;;;
MAT_ADJ;Matabele;Matabele;Matabele;;;;;;;;;;;
MAT_conservative;Royal Faction;Faction royale;K�nigsfraktion;;;;;;;;;;;
MAT_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
MAT_reactionary;Empire Faction;Faction d'empire;Reich Fraktion;;;;;;;;;;;
MAT_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
MAT_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
MAT_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
MAT_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
MNG;Mongo;Mongo;Mongo;;Mongo;;;;;;;;;
MNG_ADJ;Mongo;Mongo;Mongo;;;;;;;;;;;
MNG_conservative;Royal Faction;Faction royale;K�nigsfraktion;;;;;;;;;;;
MNG_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
MNG_reactionary;Empire Faction;Faction d'empire;Reich Fraktion;;;;;;;;;;;
MNG_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
MNG_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
MNG_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
MNG_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
MOS;Mossi;Mossi;Mossi;;Mossi;;;;;;;;;
MOS_ADJ;Mossi;Mossis;Mossi;;;;;;;;;;;
MOS_conservative;Mogho Naba Faction;Faction Mogho Naba;Mogho Naba Fraktion;;;;;;;;;;;
MOS_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
MOS_reactionary;Traditional Faction;Faction traditionnelle;Traditionelle Fraktion;;;;;;;;;;;
MOS_anarcho_liberal;Radical Party;;;;;;;;;;;;;
MOS_socialist;Socialist Party;;;;;;;;;;;;;
MOS_communist;Communist Party;;;;;;;;;;;;;
MOS_fascist;Fascist Party;;;;;;;;;;;;;
MOS_proletarian_dictatorship;Upper Volta;;;;;;;;;;;;;
MOS_proletarian_dictatorship_ADJ;Upper Voltan;;;;;;;;;;;;;
MOS_fascist_dictatorship;Upper Volta;;;;;;;;;;;;;
MOS_fascist_dictatorship_ADJ;Upper Voltan;;;;;;;;;;;;;
MOS_presidential_dictatorship;Upper Volta;;;;;;;;;;;;;
MOS_presidential_dictatorship_ADJ;Upper Voltan;;;;;;;;;;;;;
MOS_bourgeois_dictatorship;Upper Volta;;;;;;;;;;;;;
MOS_bourgeois_dictatorship_ADJ;Upper Voltan;;;;;;;;;;;;;
MOS_democracy;Upper Volta;;;;;;;;;;;;;
MOS_democracy_ADJ;Upper Voltan;;;;;;;;;;;;;
OYO;Oyo;Oyo;Oyo;;Oyo;;;;;;;;;
OYO_ADJ;Oyo;Oyo;Oyo;;;;;;;;;;;
OYO_conservative;Alaafin's Faction;Faction Alaafin;Alaafin Fraktion;;;;;;;;;;;
OYO_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
OYO_reactionary;Military Faction;Faction militaire;Milit�rische Fraktion;;;;;;;;;;;
OYO_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
OYO_socialist;People's Faction;Faction populaire;Volk Fraktion;;;;;;;;;;;
OYO_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
OYO_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
RWA;Rwanda;Ruanda;Ruanda;;Ruanda;;;;;;;;;
RWA_ADJ;Rwandan;Ruandaise;Ruandische;;;;;;;;;;;
RWA_conservative;Centrist Democratic Party;;;;;;;;;;;;;
RWA_liberal;Liberal Party;;;;;;;;;;;;;
RWA_reactionary;MDR-Parmehutu;;;;;;;;;;;;;
RWA_anarcho_liberal;Radical-Liberal Party;;;;;;;;;;;;;
RWA_socialist;Social Democratic Party;;;;;;;;;;;;;
RWA_communist;APROSOMA;;;;;;;;;;;;;
RWA_fascist;Fascist Party of Rwanda;;;;;;;;;;;;;
SEG;Bambara;S�gou;Segu;;Segu;;;;;;;;;
SEG_ADJ;Bambara;Bambaras;Bambara;;;;;;;;;;;
SEG_conservative;Royal Faction;Faction royale;K�nigsfraktion;;;;;;;;;;;
SEG_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
SEG_reactionary;Traditional Faction;Faction traditionnelle;Traditionelle Fraktion;;;;;;;;;;;
SEG_anarcho_liberal;Freedom Faction;Faction de libert�;Freiheits Fraktion;;;;;;;;;;;
SEG_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
SEG_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
SEG_fascist;New Empire Faction;Faction pour le nouvel empire;Neue Reich Fraktion;;;;;;;;;;;
SHO;Shonaland;Shona;Shona;;Shona;;;;;;;;;
SHO_ADJ;Shona;Shona;Shona;;;;;;;;;;;
SHO_conservative;Royal Faction;Faction royale;K�nigsfraktion;;;;;;;;;;;
SHO_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
SHO_reactionary;Empire Faction;Faction d'empire;Reich Fraktion;;;;;;;;;;;
SHO_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
SHO_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
SHO_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
SHO_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
SHW;Shewa;Shewa;Shewa;;Shewa;;;;;;;;;
SHW_ADJ;Shewan;Shewaien;Shewaisch;;Shewa;;;;;;;;;
SHW_conservative;Negus's Faction;Faction Negus;Negus Fraktion;;Facci�n Negus;;;;;;;;;
SHW_liberal;The Liberal Faction;Faction lib�rale;Die liberale Fraktion;;La facci�n liberal;;;;;;;;;
SHW_reactionary;The Church Faction;La Faction Eglise;Die Kirche Fraktion;;La Facci�n Iglesia;;;;;;;;;
SHW_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facci�n radical;;;;;;;;;
SHW_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facci�n socialista;;;;;;;;;
SHW_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facci�n comunista;;;;;;;;;
SHW_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facci�n fascista;;;;;;;;;
SOM;Somaliland;Somalia;Somalia;;Somalia;;;;;;;;;
SOM_ADJ;Somali;Somali;Somalisch;;;;;;;;;;;
SOM_proletarian_dictatorship;Somali Democratic Republic;;;;;;;;;;;;;
SOM_liberal;Somali Democratic Union;;;;;;;;;;;;;
SOM_anarcho_liberal;Somali National Congress;;;;;;;;;;;;;
SOM_conservative;United Somali Party;;;;;;;;;;;;;
SOM_reactionary;Somali National League;;;;;;;;;;;;;
SOM_socialist;Somali Youth League;;;;;;;;;;;;;
SOM_communist;Somali Revolutionary Socialist Party;;;;;;;;;;;;;
SOM_fascist;Greater Somalia League;;;;;;;;;;;;;
SUA;Suazi;Suazi;Suazi;;Suazi;;;;;;;;;
SUA_ADJ;Suazi;Suazi;Suazi;;;;;;;;;;;
SUA_conservative;Royal Faction;Faction royale;K�nigsfraktion;;;;;;;;;;;
SUA_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
SUA_reactionary;Traditional Faction;Faction traditionnelle;Traditionelle Fraktion;;;;;;;;;;;
SUA_anarcho_liberal;Freedom Faction;Faction de libert�;Freiheits Fraktion;;;;;;;;;;;
SUA_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
SUA_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
SUA_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
SUA_democracy;Swaziland;;;;;;;;;;;;;
SUA_fascist_dictatorship;Swatini;;;;;;;;;;;;;
SUA_fascist_dictatorship_ADJ;Siswati;;;;;;;;;;;;;
SUA_proletarian_dictatorship;Swaziland;;;;;;;;;;;;;
SUA_presidential_dictatorship;Swaziland;;;;;;;;;;;;;
SUA_bourgeois_dictatorship;Swaziland;;;;;;;;;;;;;
TOO;Futa Tooro;Futa Toro;Fuua Toro;;Fouta Toro;;;;;;;;;
TOO_ADJ;Tooro;Toro;Toro;;;;;;;;;;;
TOO_conservative;Almaami Faction;Faction Almaami;Almaami Fraktion;;;;;;;;;;;
TOO_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
TOO_reactionary;Religious Faction;Faction Religieux;Religi�se Fraktion;;;;;;;;;;;
TOO_anarcho_liberal;Freedom Faction;Faction de libert�;Freiheits Fraktion;;;;;;;;;;;
TOO_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
TOO_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
TOO_fascist;Empire Faction;Faction d'empire;Reich Fraktion;;;;;;;;;;;
TSW;Bechuanaland;;;;;;;;;;;;;
TSW_ADJ;Tswana;Tswana;Tswana;;;;;;;;;;;
TSW_conservative;Bechuanaland Independence Party;;;;;;;;;;;;;
TSW_liberal;Bechuanaland People's Party;;;;;;;;;;;;;
TSW_reactionary;Bechuanaland National Front;;;;;;;;;;;;;
TSW_anarcho_liberal;Bechuanaland Alliance Movement;;;;;;;;;;;;;
TSW_socialist;Bechuanaland Democratic Party;;;;;;;;;;;;;
TSW_communist;International Socialist Organization;;;;;;;;;;;;;
TSW_fascist;Bechuanaland Fascist Front;;;;;;;;;;;;;
WAD;Wadai;Ouadda�;Wadai;;Ouaddai;;;;;;;;;
WAD_ADJ;Wadai;Wadai;Wadai;;;;;;;;;;;
WAD_conservative;Kolak's Faction;Faction Kolak;Kolak Fraktion;;;;;;;;;;;
WAD_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
WAD_reactionary;Religious Faction;Faction Religieux;Religi�se Fraktion;;;;;;;;;;;
WAD_anarcho_liberal;Freedom Faction;Faction de libert�;Freiheits Fraktion;;;;;;;;;;;
WAD_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
WAD_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
WAD_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
WRI;Warri;Warri;Warri;;Warri;;;;;;;;;
WRI_ADJ;Warri;Warri;Warri;;;;;;;;;;;
WRI_conservative;Olu's Faction;Faction Olu;Olu Fraktion;;;;;;;;;;;
WRI_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
WRI_reactionary;Military Faction;Faction militaire;Milit�rische Fraktion;;;;;;;;;;;
WRI_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
WRI_socialist;People's Faction;Faction populaire;Volk Fraktion;;;;;;;;;;;
WRI_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
WRI_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
WOL;Wolof;Djolof;Jolof;;w�lof;;;;;;;;;
WOL_ADJ;Wolof;Djolof;Jolof;;;;;;;;;;;
WOL_conservative;Buur-ba's Faction;Faction Buur-ba;Buur-ba Fraktion;;;;;;;;;;;
WOL_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
WOL_reactionary;Religious Faction;Faction Religieux;Religi�se Fraktion;;;;;;;;;;;
WOL_anarcho_liberal;Freedom Faction;Faction de libert�;Freiheits Fraktion;;;;;;;;;;;
WOL_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
WOL_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
WOL_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
XHO;Xhosa;Xhosa;Xhosa;;Kosoj;;;;;;;;;
XHO_ADJ;Xhosa;Xhosa;Xhosa;;;;;;;;;;;
XHO_conservative;Conservative Faction;Faction conservateur;Konservative Fraktion;;;;;;;;;;;
XHO_liberal;Liberal Faction;Faction lib�ral;Liberale Fraktion;;;;;;;;;;;
XHO_reactionary;Traditional Faction;Faction traditionnelle;Traditionelle Fraktion;;;;;;;;;;;
XHO_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
XHO_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
XHO_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
XHO_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
XHO_democracy;Xhosaland;;;;;;;;;;;;;
AGC;Angoche;;;;;;;;;;;;;
AGC_ADJ;Angochen;;;;;;;;;;;;;
AGC_conservative;Sultan's Faction;;;;;;;;;;;;;
AGC_liberal;Reform Faction;;;;;;;;;;;;;
AGC_reactionary;Islamic faction;;;;;;;;;;;;;
AGC_anarcho_liberal;Radical Faction;;;;;;;;;;;;;
AGC_socialist;Socialist Party;;;;;;;;;;;;;
AGC_communist;Communist Party;;;;;;;;;;;;;
AGC_fascist;Fascist Faction;;;;;;;;;;;;;
GAZ;Gaza;;;;;;;;;;;;;
GAZ_ADJ;Nguni;;;;;;;;;;;;;
GAZ_conservative;King's Faction;;;;;;;;;;;;;
GAZ_liberal;Reform Faction;;;;;;;;;;;;;
GAZ_reactionary;Traditionalist faction;;;;;;;;;;;;;
GAZ_anarcho_liberal;Freedom Faction;;;;;;;;;;;;;
GAZ_socialist;People's Front;;;;;;;;;;;;;
GAZ_communist;Communist Party;;;;;;;;;;;;;
GAZ_fascist;Fascist Faction;;;;;;;;;;;;;
TRZ;Trarza;;;;;;;;;;;;;
TRZ_ADJ;Trarzan;;;;;;;;;;;;;
TRZ_conservative;Emir's Faction;;;;;;;;;;;;;
TRZ_liberal;Reform Faction;;;;;;;;;;;;;
TRZ_reactionary;Islamic faction;;;;;;;;;;;;;
TRZ_conservative_2;Progressive Union;;;;;;;;;;;;;
TRZ_liberal_2;Agreement Party;;;;;;;;;;;;;
TRZ_reactionary_2;People's Party;;;;;;;;;;;;;
TRZ_anarcho_liberal;Radical Faction;;;;;;;;;;;;;
TRZ_socialist;Association of the Young Mauritanians;;;;;;;;;;;;;
TRZ_communist;Mauritanian Entente;;;;;;;;;;;;;
TRZ_fascist;Nahda;;;;;;;;;;;;;
TRZ_proletarian_dictatorship;Mauritania;Mauritanie;Mauretanien;;;;;;;;;;;
TRZ_proletarian_dictatorship_ADJ;Mauritanian;Mauritanien;Mauretanische;;;;;;;;;;;
TRZ_presidential_dictatorship;Mauritania;Mauritanie;Mauretanien;;;;;;;;;;;
TRZ_presidential_dictatorship_ADJ;Mauritanian;Mauritanien;Mauretanische;;;;;;;;;;;
TRZ_bourgeois_dictatorship;Mauritania;Mauritanie;Mauretanien;;;;;;;;;;;
TRZ_bourgeois_dictatorship_ADJ;Mauritanian;Mauritanien;Mauretanische;;;;;;;;;;;
TRZ_fascist_dictatorship;Mauritania;Mauritanie;Mauretanien;;;;;;;;;;;
TRZ_fascist_dictatorship_ADJ;Mauritanian;Mauritanien;Mauretanische;;;;;;;;;;;
TRZ_democracy;Mauritania;Mauritanie;Mauretanien;;;;;;;;;;;
TRZ_democracy_ADJ;Mauritanian;Mauritanien;Mauretanische;;;;;;;;;;;
AWS;Aussa;;;;;;;;;;;;;
AWS_ADJ;Afar;Afar;Afar;;;;;;;;;;;
AWS_conservative;Sultan's Faction;Faction Sultan;Sultan Fraktion;;;;;;;;;;;
AWS_liberal;Reformers Faction;Faction r�formateurs;Reformatoren Fraktion;;;;;;;;;;;
AWS_reactionary;Military Faction;Faction militaire;Milit�rische Fraktion;;;;;;;;;;;
AWS_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
AWS_socialist;Afar People's Party;Afar Parti populaire;Afar Volkspartei;;;;;;;;;;;
AWS_communist;Afar Communist Party;Afar Parti communiste;Afar Kommunistischen Partei;;;;;;;;;;;
AWS_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
GON;Gonder;Gonder;Gonder;;Gonder;;;;;;;;;
GON_ADJ;Amhara;Amhara;Amhara;;;;;;;;;;;
GON_conservative;Imperial Faction;Faction imp�riale;Imperialen Fraktion;;;;;;;;;;;
GON_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
GON_reactionary;Ras Faction;Faction Ras;Ras Fraktion;;;;;;;;;;;
GON_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
GON_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;;;;;;;;;;
GON_communist;Communist Party;Parti communiste;Kommunistische Partei;;;;;;;;;;;
GON_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
HAR;Harar;Harar;Harar;;Harar;;;;;;;;;
HAR_ADJ;Harari;Hararienne;Hararische;;;;;;;;;;;
HAR_conservative;Emir's Faction;Faction Emir;Emir Fraktion;;;;;;;;;;;
HAR_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
HAR_reactionary;Religious Faction;Faction religieuse;Religi�se Fraktion;;;;;;;;;;;
HAR_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
HAR_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;;;;;;;;;;
HAR_communist;Communist Party;Parti communiste;Kommunistische Partei;;;;;;;;;;;
HAR_fascist;Islamic Party;Parti islamique;Islamische Partei;;;;;;;;;;;
KAF;Kaffa;Kaffa;Kaffa;;Kaffa;;;;;;;;;
KAF_ADJ;Kaffan;Kaffaienne;Kaffaische;;;;;;;;;;;
KAF_conservative;Royal faction;Faction royale;K�nigliche Fraktion;;;;;;;;;;;
KAF_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
KAF_reactionary;Traditionalist faction;Faction traditionaliste;Traditionalist Fraktion;;;;;;;;;;;
KAF_anarcho_liberal;Freedom Faction;Faction libert�;Freiheit Fraktion;;;;;;;;;;;
KAF_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
KAF_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
KAF_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
SID;Sidama;Sidama;Sidama;;Sidama;;;;;;;;;
SID_ADJ;Sidaman;Sidamaienne;Sidamaische;;;;;;;;;;;
SID_conservative;Aristocratic Faction;Faction aristocratique;Aristokratischen Fraktion;;;;;;;;;;;
SID_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
SID_reactionary;Traditionalist faction;Faction traditionaliste;Traditionalist Fraktion;;;;;;;;;;;
SID_anarcho_liberal;Freedom Faction;Faction libert�;Freiheit Fraktion;;;;;;;;;;;
SID_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
SID_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
SID_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
TIG;Tigray;Tigray;Tigray;;Tigray;;;;;;;;;
TIG_ADJ;Tigrayan;Tigrayienne;Tigrayische;;;;;;;;;;;
TIG_conservative;Faction of the Ras of Tigray;Faction de l'Ras du Tigr�;Fraktion der Ras von Tigray;;;;;;;;;;;
TIG_liberal;Reform Faction;Faction de r�forme;Verbesserung Fraktion;;;;;;;;;;;
TIG_reactionary;Traditionalist faction;Faction traditionaliste;Traditionalist Fraktion;;;;;;;;;;;
TIG_anarcho_liberal;Freedom Faction;Faction libert�;Freiheit Fraktion;;;;;;;;;;;
TIG_socialist;Tigrayan People's Liberation Front;Front de lib�ration du Tigrayienne populaire;Tigrayan Volksbefreiungsfront;;;;;;;;;;;
TIG_communist;Tigrayan Communist Party;Tigrayienne Parti communiste;Tigrayan Kommunistischen Partei;;;;;;;;;;;
TIG_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
